"x","y","name"
7.5726745,48.6035017,"Bei den Rummelaeckern"
7.5832421,48.5915179,"Bei der Klamm"
7.5774547,48.5926426,"Bei der Steig Rechts dem Molsheimer Weg"
7.5817966,48.5911321,"Bei der Steig aud die Obere Wolfzeil"
7.5777752,48.5912907,"Bei der Steig dem Molsheimer Weg"
7.5766251,48.5933113,"Bei der Steig"
7.5734289,48.6074775,"Beim Furdenheimer Kreuz"
7.5747782,48.5931384,"Beim Gemeiderbstueck"
7.575489,48.6009605,"Beim Kirschgarten"
7.5726807,48.5938157,"Beim Wein Pfad"
7.5678968,48.6017273,"Beim Wuerfel"
7.5677426,48.6025517,"Der Wuerfel"
7.5681904,48.5998159,"Erdbeerrain"
7.5700535,48.5984033,"Fuchsaecker"
7.5777965,48.5935821,"Gegen der Steig"
7.5758323,48.6047414,"Gegen die Klamm"
7.58457,48.5911461,"Gegen die Wolfzeil"
7.581642,48.5923153,"Gegen die Wolfzeil"
7.5815811,48.6037056,"Hahnenberggrabe"
7.5724448,48.5996019,"Handschuheimer Wasen"
7.575089,48.6038353,"Hinter dem Dorf"
7.5756588,48.6039927,"Hinter den Gaerten"
7.5784348,48.6049102,"Hinter der Schule"
7.5714945,48.6054946,"Hohburg"
7.5828311,48.6081645,"Huhgraben"
7.5746062,48.5982598,"Im Langen Wasen"
7.572795,48.6051987,"In der Klamm"
7.5737386,48.6020044,"Kunzengasse"
7.5777632,48.6059664,"Landstrasse"
7.5774807,48.5959254,"Lange Allmend"
7.5840201,48.5903672,"Lange Wolfzeil"
7.5743579,48.6050338,"Neben der Klamm"
7.5802307,48.6025803,"Ober dem Kuhnensteg"
7.5784619,48.6083433,"Obere Streng"
7.5829299,48.5898024,"Obere Wolfzeil"
7.5829966,48.5993735,"Obermattfeld"
7.5686836,48.597235,"Osthofener Bann"
7.5717175,48.5962247,"Osthofener Pfad"
7.5748315,48.6032433,"Rummelaecker"
7.5756126,48.6057679,"Schelmengrube"
7.5822317,48.5948775,"Schlurplatz"
7.5803294,48.5927288,"Ueber den Molsheimer Weg"
7.5804569,48.6101765,"Untere Streng"
7.5800288,48.5905226,"Untere Wolfzeil"
7.5854535,48.5893535,"Wickersheimer Berg"
7.5785753,48.6010295,"Zwischen den Baechen"
7.767605,48.9563885,"Liebfrauenberg"
7.7736922,48.959489,"Maison Forestière Hochwald"
7.8561958,48.9579544,"Mattenmühle"
7.9526151,49.0010242,"Ferme de la Bergerie"
7.6953847,48.8612331,"Ferme Murbruch"
7.7709162,48.8839701,"Maison Forestière Grundel"
7.6956776,48.8654716,"Maison Forestière Mattstal"
7.6424888,48.8492859,"Maison Forestière Stocklach"
7.6987004,48.8635337,"Maison Garde Barrière Pn 2"
7.1484596,48.1829548,"Le Plat"
7.4427134,48.5508542,"Dinsheimertal"
7.4445242,48.5486131,"Forst"
7.4419661,48.5454533,"Gemeindeweide"
7.4466833,48.5458303,"Lange Straenge"
7.4472046,48.5508122,"Tannen"
7.3409143,48.8589701,"Rocher de la Grenouille"
7.762206,48.8350066,"Maison Forestière Sandlach"
7.9750144,48.8403182,"Maison Forestière Donauber"
7.9574743,48.8395876,"Maison Forestière Erzlach"
7.8977013,48.8865528,"Maison Forestière Heuscheu"
7.857163,48.8332133,"Maison Forestière Kranzhuebel"
7.8366506,48.8968182,"Maison Forestière Surbourg"
7.9351053,48.8678833,"Maison Forestière Wolfswinkel"
7.4959614,48.5622971,"Ackerstueck"
7.4904575,48.5630577,"Allmend"
7.5037696,48.5646345,"Allmend"
7.4997467,48.5616885,"Baumgarten"
7.4842423,48.5597538,"Bruennle"
7.4991373,48.5586235,"Buehl"
7.4915632,48.5589437,"Diewert"
7.5009683,48.5602883,"Froecht"
7.4960741,48.5586677,"Gaumen"
7.4930225,48.5632447,"Haul"
7.482545,48.5560856,"Hinterfinkenberg"
7.4925766,48.5652957,"Hinterhasen"
7.4945523,48.5604105,"Huebel"
7.4929377,48.558912,"Klep"
7.4960806,48.5614183,"Kreuzel"
7.4956361,48.5598811,"Leimdel"
7.4962262,48.5648118,"Lopel"
7.5053504,48.5597179,"Niederfeld"
7.4805394,48.558266,"Oberberg 1. Laenge"
7.4793444,48.5565433,"Oberberg 2. Laenge"
7.4764724,48.556997,"Oberberg 3. Laenge"
7.4851576,48.5592584,"Oberfinken"
7.4942328,48.5644417,"Oberhasen"
7.4864334,48.5621925,"Oberpitwinkel"
7.4888814,48.5604548,"Oberstupf"
7.4929393,48.5601654,"Roedel"
7.500973,48.5584653,"Sandbuehl"
7.4893695,48.5618656,"Scheibenberg"
7.5067856,48.5622076,"Schlotten"
7.4870134,48.5612417,"Schwammenegert"
7.5021742,48.5654397,"Spiess"
7.4889226,48.5634455,"Stirn"
7.4947268,48.5628889,"Strang"
7.4829622,48.560309,"Sulztal"
7.4904551,48.5576999,"Talweg"
7.4905606,48.5601113,"Unterstupf"
7.4978587,48.564788,"Weiher"
7.5022905,48.558407,"Zapfenacker"
7.4930165,48.5622111,"Zielloch"
7.4941002,48.5590508,"Zittelpfad"
7.4939793,48.5614542,"Zittling"
7.4960334,48.5630824,"Zwischen Altgass"
7.8225094,48.7759893,"Résidence des Aulnes"
7.2799058,48.3900262,"La Chaume des Veaux"
7.0588421,47.8530622,"Gehren"
7.4188496,48.6653484,"Achtzehn Acker"
7.4352381,48.6731105,"Altstrasse"
7.4358682,48.6691559,"Am Berg"
7.4168978,48.6713761,"Am Dorf"
7.4169278,48.6678122,"Apfelgarten"
7.4012398,48.6669875,"Birken"
7.4068017,48.667633,"Birkweg"
7.4277396,48.6696372,"Bramweg"
7.4290258,48.6651363,"Breitallmend"
7.4390439,48.6642273,"Bruchberg"
7.4187422,48.6692409,"Dorfmatten"
7.4282827,48.6723442,"Eckelsbach"
7.4089796,48.6671619,"Erbsenrain"
7.4129915,48.6716419,"Felsen"
7.4039881,48.6738552,"Forst"
7.4049083,48.670718,"Frauenplatz"
7.4171374,48.6734216,"Fuerstweg"
7.4263053,48.666634,"Furt"
7.3998734,48.6735391,"Grube"
7.4037153,48.6653236,"Haselplatz"
7.3985193,48.6706443,"Hilsberg"
7.4386229,48.6656502,"Kalten Fuss"
7.4013474,48.6635499,"Kreuzel"
7.4371587,48.6675466,"Lang Straeng"
7.434778,48.6660676,"Lenzenberg"
7.4198225,48.6752153,"Lorschberg"
7.4125686,48.6657663,"Mistgrube"
7.4265291,48.6677749,"Mittelmatten"
7.41394,48.6672102,"Muehlweg"
7.407307,48.6687636,"Neuenberg"
7.4232314,48.67209,"Niederreben"
7.4226457,48.6706907,"Noetling"
7.4115019,48.669503,"Obermatt"
7.4335724,48.6713862,"Sand"
7.4303442,48.6747675,"Sortal"
7.425429,48.6734059,"Steig"
7.4089283,48.6724552,"Taulies"
7.406207,48.6636463,"Ungersberg"
7.4310496,48.673115,"Weingarten"
7.409291,48.671054,"Winkel"
7.4037786,48.6680395,"Zielbirken"
7.4226623,48.6744629,"Zimmerhaensel"
7.4225765,48.6561872,"Alte Reben"
7.4305364,48.6579287,"Am Dorf"
7.4161805,48.6595367,"Am Rain"
7.4154317,48.6579028,"An Der Holzgasse"
7.4044379,48.6566621,"Birken"
7.4270092,48.662984,"Bitzmatt"
7.4412996,48.6617384,"Bruchberg"
7.4352542,48.6615965,"Bruechel"
7.4318374,48.6599611,"Dorfmatten"
7.4151943,48.6558262,"Ellenbogen"
7.4313746,48.6611672,"Falby"
7.4370902,48.658419,"Fastnachtsaecker"
7.4393631,48.6608451,"Freymatt"
7.4317987,48.6643101,"Furt"
7.4374294,48.6628246,"Haechelmatt"
7.4239639,48.6606314,"Heiligenweg"
7.420739,48.6575524,"Holzgasse"
7.4352362,48.6569886,"Holzweg"
7.4065325,48.6621415,"Hungersberg"
7.4302101,48.6573472,"Katzenaecker"
7.4455786,48.6586114,"Katzensteeg"
7.4346221,48.6595957,"Kirschabwand"
7.4112074,48.6557797,"Koell"
7.4295316,48.6622227,"Krautgaerten"
7.4265736,48.6567582,"Kreuzelgasse"
7.4138864,48.6592448,"Laienstein"
7.4226168,48.6547265,"Landstrasse"
7.4340811,48.6577457,"Lange Abwand"
7.4258218,48.6649387,"Lerchenberg"
7.4311649,48.663397,"Lerchenmatten"
7.4101701,48.6595099,"Liesgraben"
7.4359087,48.661314,"Mattenweg"
7.4194171,48.6594535,"Meiers Aecker"
7.4020671,48.6590678,"Neuenberg"
7.4196162,48.6635149,"Ober Kritt"
7.4037741,48.6601551,"Reebhuehnergrund"
7.4389743,48.6557967,"Ritsch"
7.4365415,48.6563394,"Ritterpfad"
7.4082529,48.6608491,"Schaeffers Nussbaum"
7.4389453,48.6598922,"Scheuergiebel"
7.4091748,48.6559428,"Schlackmaettel"
7.4262759,48.6547884,"Schlittweg"
7.4246872,48.659013,"Schulmauer"
7.4431034,48.6587266,"Schwarzer Grund"
7.4083364,48.6582646,"Seelaecker"
7.4010289,48.6609414,"Singrister Hoeh"
7.439861,48.6570614,"Spitz"
7.4143983,48.6541434,"Steinernes Kreuz"
7.4263857,48.6555544,"Stierweg"
7.4128553,48.6629381,"Tieffenthal"
7.4190603,48.6542821,"Troeschau"
7.4314113,48.6554066,"Ueber Die Gasse"
7.4228679,48.6626896,"Unter Kritt"
7.4123447,48.6572374,"Viehfitz"
7.4334343,48.6628133,"Wuestmatten"
7.4158945,48.6612712,"Ziegelscheuer"
7.2985029,48.6781127,"Haberacker"
7.3297377,48.6578494,"Alt Melkereigut"
7.3304118,48.6607896,"Alte Weiher"
7.3226743,48.6561741,"Alter Freiwald"
7.3359598,48.6600703,"Am Berg"
7.3468515,48.6570206,"Am Heidenkopf"
7.3322052,48.6607475,"Am Huebel"
7.3272177,48.66214,"Auf Dem Hintern Brand"
7.329767,48.6619414,"Auf Dem Vordern Brand"
7.3412388,48.6579904,"Auf Den Aeckern"
7.3494491,48.6649978,"Auf Der Herrenmatt"
7.3494008,48.6617529,"Auf Der Vorderen Herrenmat"
7.3418293,48.6600374,"Auf Sechs Aeckern Bei Kape"
7.3368592,48.6485044,"Bei Grassbaechel U Neumatt"
7.3472223,48.6602493,"Beim Kirchhof"
7.3282925,48.6596912,"Bornmatt"
7.3233411,48.6484268,"Dachsberg"
7.3244822,48.654154,"Dickmichelsmatt"
7.3510068,48.6616649,"Finkenmatt"
7.3190884,48.652782,"Hang"
7.3473628,48.6535138,"Helle Platz Oder Oedenwald"
7.335257,48.6619195,"Hintere Meierei"
7.33865,48.6600634,"Im Ackerweg"
7.3388677,48.6612132,"Im Alten Dorf"
7.3487688,48.6599368,"Im Gaertel Beim Ziegelfeld"
7.3469807,48.6611958,"Im Roten Leimen"
7.343905,48.6582648,"Im Schlossweiher"
7.3368675,48.6589391,"Im Tal"
7.3495122,48.660577,"Im Ziegelfeld Auf Finkenma"
7.3402902,48.660213,"In Den Kleinen Aeckern"
7.3453291,48.6616949,"In Der Leimengrube"
7.3387422,48.6547411,"Kabisrain"
7.3159991,48.6613752,"Kastanienwald"
7.3352853,48.6544425,"Klein Freiwald"
7.3413854,48.661213,"Kleine Aecker"
7.3326812,48.6569532,"Kohlplatte Und Saupferch"
7.3307749,48.6478737,"Kreuzweg"
7.3471335,48.6589899,"Lambursweg"
7.3450775,48.6642319,"Lange Straeng"
7.3236409,48.6583326,"Ludwigshof Oder Alte Melke"
7.322276,48.6520586,"Mittelberg"
7.3389188,48.663218,"Mittlere Meierei"
7.3233012,48.6529389,"Muellersmatt"
7.3349197,48.6566203,"Neu Melkereigut"
7.3469357,48.664171,"Obere Herrenmatt"
7.3190839,48.6620813,"Obere Klingelhald"
7.3439405,48.6613138,"Oberhalb Der Kapelle"
7.3437043,48.6622866,"Oberhalb Der Meierei"
7.3308956,48.6588892,"Ohmtmaettlen"
7.3402916,48.6529371,"Schulmeistermatt"
7.3337801,48.6634038,"Sonntagsmatt"
7.3158794,48.6588685,"Spechtenwald"
7.3165952,48.6593425,"Stockmatt"
7.3326555,48.6600411,"Tiergarten"
7.3196996,48.660781,"Untere Klingelhald"
7.3252402,48.661759,"Vor Der Klingelhald"
7.3431136,48.6640047,"Vordere Meierei"
7.3480651,48.6590729,"Ziegelfeld Oben Am Weg"
7.5161486,48.6584471,"Abendmarkt"
7.5086781,48.6610353,"Am Neuberg"
7.5151493,48.6594246,"An Der Schargasse"
7.5119779,48.6600725,"Auf Den Plaetzern"
7.5141352,48.6605794,"Auf Die Schargasse"
7.515903,48.6598672,"Baumgaertel"
7.5168713,48.6577243,"Baumgarten"
7.5114461,48.6606969,"Bei Der Alten Gypsgrube"
7.509943,48.659173,"Beim Langen Halbacker"
7.5095442,48.6601282,"Bittwingert"
7.5138162,48.6600199,"Bitzen"
7.5188224,48.6580808,"Dachsbrunnen"
7.5119076,48.6598461,"Dorfgraben"
7.5104803,48.6584004,"Dornenackerpfad"
7.5099063,48.6584698,"Dornenplatz"
7.5093199,48.661008,"Frommberg"
7.5179347,48.6586355,"Fuertenhaupt"
7.5130507,48.6603061,"Gaessel"
7.5169735,48.6602107,"Halten"
7.5148979,48.6577437,"Hinter Den Gaerten"
7.5104418,48.6594733,"Hinter Vellnes Garten"
7.5134235,48.6606875,"Im Gaessel"
7.5092212,48.6584693,"In Den Kraeften"
7.5098385,48.6571672,"Kalkhof"
7.512866,48.6572376,"Kleine Ley"
7.5169852,48.6585413,"Krautstuecke"
7.5080527,48.6587778,"Leichtvogel"
7.510586,48.6589365,"Linsenpfad"
7.5089257,48.6590499,"Linzenpfad"
7.5095305,48.6596844,"Matzenpfad"
7.5093433,48.656682,"Mittelstueck"
7.5127206,48.6607198,"Oben Beim Kleinen Gaessel"
7.5128993,48.6566853,"Obere Ley"
7.5108946,48.6613429,"Scheidungsweg"
7.5089206,48.6580708,"Spiegelpfad"
7.5092202,48.6597708,"Spiess"
7.5103477,48.6601572,"Steg"
7.5108256,48.6603564,"Steiggasse"
7.5167998,48.6569049,"Stephansgaessel"
7.5086552,48.6572559,"Tiergarten"
7.5148157,48.6568643,"Untere Ley"
7.5059193,48.6567167,"Viehgasse"
7.5179363,48.6573062,"Weiher"
7.5071832,48.6570393,"Wernert"
7.4888416,48.6527071,"Alten Berg"
7.5161632,48.6492321,"Alter Weg"
7.5248218,48.646683,"Auf Den Abtsberg"
7.5229893,48.642116,"Auf Den Dorfgraben"
7.5265599,48.6462819,"Auf Die Adelgasse"
7.511792,48.6467958,"Bachfeld"
7.4921214,48.65406,"Breite"
7.5245196,48.648478,"Buehl"
7.5154975,48.6474678,"Der Rubrain"
7.524159,48.6415291,"Dorfgraben"
7.5236372,48.6452419,"Dorfreben"
7.5200805,48.6444593,"Gaerten"
7.5187369,48.6516368,"Gaugsberg"
7.5348217,48.6485746,"Glockenackern"
7.53161,48.6435685,"Hegelgraben"
7.520562,48.6429543,"Hinter Der Seemuehle"
7.5246497,48.6428783,"Hintergasse"
7.5337702,48.6415644,"Hohe Strasse"
7.525415,48.6411842,"Hubhof"
7.5167049,48.6460988,"Im Beerlach"
7.5253184,48.6542277,"Im Hoefel"
7.5188334,48.6415077,"Im Kreuzpfad"
7.5155582,48.646831,"Im Legert"
7.5222125,48.6418147,"Im Sauerampfer"
7.5092382,48.6475857,"Im Tal"
7.5213201,48.6427817,"In Der Bain Und Gaerten"
7.5200731,48.6420057,"In Der Haul"
7.4996053,48.6519624,"In Der Kehrlies"
7.5048436,48.648683,"In Der Langen Mohr"
7.5031312,48.6500395,"In Der Mohr"
7.5207773,48.6449575,"Kapellenplatz"
7.5001695,48.651591,"Kehrlies"
7.5273104,48.6437599,"Kirchgasse"
7.5160581,48.6535128,"Kley"
7.5036523,48.6529132,"Kurze Schafweid"
7.5243401,48.6410553,"Kurzer Hubhof"
7.520872,48.6447396,"Kuttolsheimer See"
7.4964687,48.6524727,"Langen Rain"
7.5201664,48.6401012,"Langer Hubhof"
7.5283183,48.6481246,"Leimengrube"
7.5321286,48.6464792,"Linsenberg"
7.5232235,48.6462028,"Marlenberg"
7.5243789,48.6532493,"Matten"
7.5369172,48.6450428,"Mattenmuehl"
7.5117633,48.6479923,"Mittelpfad Und Hail"
7.510803,48.6499597,"Mittelpfad"
7.5042336,48.6506979,"Mohr"
7.5360158,48.6441696,"Muehlen"
7.5424108,48.645774,"Nachtweid"
7.4938421,48.655437,"Neuen Berg"
7.5234961,48.6430148,"Nordheimergasse"
7.5384867,48.6407752,"Oberallmend"
7.5276225,48.6461635,"Oberrebhoefel"
7.5291585,48.6457955,"Rebhoefel"
7.5278695,48.6450959,"Rebhoefelgasse"
7.530962,48.6446153,"Rebhoefelmatten"
7.5131127,48.6516281,"Recker"
7.5166024,48.6478799,"Rubrain"
7.5252002,48.6416069,"Sauerampfer"
7.5045707,48.6532114,"Schafweid"
7.5310681,48.6507907,"Schelmengrube"
7.527909,48.6414428,"Schiessmauer"
7.5357213,48.6451634,"Schulzenmuel"
7.5210859,48.6538642,"Schwindelberg"
7.5076427,48.6514044,"Silbergruebel"
7.5178445,48.6389141,"Spiellaeger"
7.5303914,48.6406598,"Spitzaecker"
7.5116135,48.6531119,"Strang"
7.5276296,48.6383157,"Streng"
7.5180262,48.6463717,"Talgraben"
7.5108233,48.6492123,"Talweg"
7.5086063,48.648777,"Thal"
7.5117513,48.6477252,"Thalweg"
7.5290173,48.6530318,"Unterberg"
7.5278852,48.6405986,"Vorstreng"
7.5288555,48.6430347,"Waisengarten"
7.5090208,48.6519605,"Waldburger Galgen"
7.5264552,48.6516105,"Wangbrunnen"
7.5263891,48.65485,"Wangenberg"
7.5236334,48.653707,"Wangenmatten"
7.527518,48.6451114,"Weihergaerten"
7.5244229,48.6424202,"Weingaessel"
7.5318588,48.6386491,"Winkel"
7.5194341,48.6487025,"Wintzenheimergaessel"
7.5176719,48.6440442,"Zahlberg"
7.5205918,48.6467404,"Ziech"
7.5260086,48.6440816,"Zinkgaessle"
7.5256767,48.6435734,"Zinngaesschen"
7.5285126,48.6537427,"Zwerchgasse"
7.5104507,47.5021329,"Neu-Weisskirchhof"
7.4460737,47.4568788,"Blüttenen"
7.4344729,47.4569717,"Im Rebholz"
7.4318754,47.4584196,"Im Steinacker"
7.4302168,47.4551533,"Rittimatte"
7.4782061,47.4698029,"Metzerlen-Mariastein"
7.4843251,47.4715099,"Wilerhof"
7.1156203,47.7976832,"Vordere Blosen"
7.1100017,47.795446,"Mittlere Blosen"
7.10747,47.8001901,"Blosen Matten"
7.3802558,48.8031737,"Läibrück"
7.3537269,48.8242785,"Grosse Ebenung"
7.8998036,49.0471643,"St. Germanshof"
7.3952852,47.427012,"In den Minen"
7.4161946,47.4417618,"Rämel"
7.3688121,47.4336704,"Neuhaus"
7.367883,48.9061129,"Carrefour des Marronniers"
7.2489441,48.8169617,"Neumuehle"
7.3568547,48.6939798,"Willerholtz"
7.1296448,48.2320315,"Le Labyrinthe"
7.1313768,48.4935325,"Étoile I"
7.1300003,48.481902,"Étoile II"
7.1220902,48.4813125,"Étoile III"
7.1205701,48.5171228,"Maison forestière de Saint-Pierre"
7.3324681,48.225572,"Carrefour de la Lach"
7.8483751,48.7669588,"Auf der Hoehe"
7.3710935,48.4259156,"Carrefour de la Breitmatt"
7.1461385,47.7407191,"Pont d'Aspach"
7.6889224,48.4081756,"Cité Sucrerie"
7.6570356,48.4164609,"Cité des Peupliers"
7.9523003,48.8305678,"Maison Forestière de Soufflenheim"
7.7261985,48.8193851,"Résidence de la Forêt"
7.7401341,48.826779,"Zone Industrielle Secteur Moder"
7.7465511,48.825727,"Zone Industrielle Secteur Ried"
7.1875971,48.3391164,"Blanche Maison"
7.2286416,48.3490092,"Fermes Blanc Noyer"
7.2312338,48.3344485,"Fermes Wachtrembet"
7.2090508,48.3370559,"Fermes de la Grande Basse"
7.2081379,48.4548737,"Résidence les Prunelles"
7.9149815,48.6848798,"Barrage hydro-électrique de Gambsheim"
7.0849738,48.8397513,"Langenbrunnen"
7.6207762,49.0300965,"Neudoerfel"
7.2573132,48.5715324,"Ancienne Maison Forestière de l'Eichelberg"
7.2674614,48.5676075,"Gensbourg"
7.2887893,48.5866976,"Maison Forestière du Nideck"
7.3755752,48.4373534,"Maison forestière Willerhof"
7.238453,48.1885948,"Roche du Tétras"
7.5887847,48.3137957,"Riedhof"
7.1694264,48.284612,"Grand Sterpois"
7.4640087,48.7475346,"Lupstein-Le Canal"
7.5059601,48.7431757,"l'Ancien Moulin"
7.4746151,48.7376151,"Alte Reben"
7.490791,48.7360037,"Auf Mittelfeld"
7.4912227,48.7335344,"Doell"
7.4793902,48.7394264,"Eisenfeld"
7.4830325,48.7438944,"Erlenmatten"
7.4915196,48.7454814,"Esel"
7.4820438,48.740027,"Fladen"
7.4898993,48.7374184,"Froenen"
7.477287,48.7350934,"Fruehmess"
7.492013,48.7396795,"Gaenselberg"
7.4856528,48.7395443,"Heckgarten"
7.4829913,48.7413371,"Hufacker"
7.478648,48.7318975,"Hundsbuckel"
7.4811777,48.7365003,"Kirchfeld"
7.4825899,48.7334921,"Kuecherabwand"
7.4901757,48.734663,"Lehmgrube"
7.4817449,48.7385637,"Loechel"
7.4835435,48.7461539,"Mittelwinkel"
7.4850037,48.7344647,"Neben Den Gaerten"
7.4872999,48.7337872,"Niklausenpfad"
7.4775259,48.7367987,"Ramsberg"
7.4861886,48.7436331,"Regenlachmatten"
7.4793764,48.7412057,"Rohracker"
7.486337,48.7405691,"Ruprechtsmatten"
7.479331,48.7428332,"Sauermatten"
7.4756613,48.7393684,"Schwattermatten"
7.4921259,48.7413352,"Tiergarten"
7.491942,48.7429742,"Vordere Nachtweide"
7.505327,48.7394937,"Auf Den Hohweg"
7.4965193,48.7406579,"Hang"
7.4987066,48.7376996,"Hohweg"
7.4987827,48.7424213,"Husshofen"
7.5096484,48.740723,"Ingenheimer Brueckel"
7.5093274,48.7417888,"Ingenheimer Weg"
7.5102847,48.743106,"Klein Allmend"
7.5037293,48.7437484,"Muehlmatt"
7.4946332,48.7454065,"Nachtweide"
7.5059031,48.7368734,"Pappelntal"
7.5046392,48.7418055,"Roethaus"
7.4972326,48.7429614,"Viehweg"
7.4567403,48.738241,"Auf Waldwasen"
7.4618315,48.7353663,"Boetzen"
7.4659057,48.7295211,"Haegenfeld"
7.4502788,48.7370745,"Hasenberg"
7.4778457,48.72907,"Kappelenbrunnen"
7.4731412,48.7251897,"Kirchhoefel"
7.4687738,48.735544,"Kleinfeld"
7.4554638,48.7342129,"Kohlenberg"
7.4631945,48.7318318,"Lerchenberg"
7.4737224,48.7339502,"Littenheimer Horatt"
7.4710507,48.7324535,"Muehlstaden"
7.4623704,48.7280867,"Neugelaend"
7.472686,48.7286699,"Schoettolsheimer Brunnen"
7.4719395,48.7311134,"Schoettolsheimer Hecken"
7.4499516,48.7335378,"Sechs Acker"
7.4605298,48.739368,"Sechzehn Aecker"
7.4540723,48.7369507,"Waldwasen"
7.4532415,48.7402858,"Wendlings Wald"
7.4629927,48.7459976,"Am Zaberner Weg"
7.4596412,48.7446904,"Auf Zaberner Weg"
7.4664518,48.7402685,"Diethweg"
7.4756518,48.7481644,"Dornenwinkel"
7.4578323,48.7467762,"Eichelgarten"
7.4546689,48.7448382,"Junger Wald"
7.4694415,48.7438259,"Kiesgrube"
7.4708894,48.7419592,"Kuehnenbach"
7.4749761,48.7449578,"Loeh"
7.466875,48.7447542,"Neben Zaberner Weg"
7.4714513,48.7405607,"Roter Grund"
7.4756156,48.7426918,"Steinlein Auf Kanal"
7.4701374,48.7455008,"Steinmatt"
7.4634144,48.7432546,"Zaberner Weg"
7.5112713,48.7501801,"Allée"
7.5059054,48.755161,"Altenberg"
7.5189268,48.7463633,"Gundersmaettel"
7.5110635,48.7491725,"Habermatt"
7.5114939,48.752476,"Hasensprung"
7.5073433,48.7579828,"Herrenweg"
7.5058898,48.7516777,"Hittegerle"
7.5129391,48.7458647,"Im Kiesel"
7.5080104,48.7504866,"Im Sand"
7.5100024,48.7461739,"Kieselgasse"
7.5088115,48.7460041,"Kieselgassgraben"
7.5034353,48.7516176,"Klamm"
7.5193243,48.7482454,"Krautland"
7.5211661,48.751912,"Langlies"
7.5210269,48.7549007,"Liesenbuehl"
7.5154278,48.7518193,"Melsheimer Weg"
7.508345,48.7454438,"Pfaffmatt"
7.5229587,48.7455794,"Pfingstmatt"
7.5138594,48.756385,"Rappfad"
7.5042159,48.7541133,"Roeth"
7.5091103,48.7492137,"Sand"
7.5097574,48.7443064,"Selzwinkel"
7.5200884,48.7542147,"Sohlen"
7.5056572,48.7463083,"Steckmatt"
7.508732,48.755256,"Steinreben"
7.5110326,48.7560598,"Tal"
7.5172032,48.7462447,"Untere Muehle"
7.5159419,48.7449781,"Winkel"
7.4905966,48.7488009,"Altwasser"
7.4865837,48.7524912,"Boesch"
7.4991233,48.7475393,"Bruehl"
7.4867217,48.7507702,"Ehrenberg"
7.5009032,48.7502055,"Gaenselberg"
7.4860022,48.7540608,"Hanauischer Wald"
7.497279,48.7496781,"Haul"
7.4943977,48.7503934,"Jungenberg"
7.4924954,48.7485909,"Kuhlaeger"
7.5005244,48.7457187,"Mittelallmend"
7.5019996,48.7557633,"Mittelgottesheimerweg"
7.4950428,48.7468153,"Mittelmatt"
7.5006563,48.7439037,"Muehlmatt"
7.4907316,48.7475659,"Nachtweide"
7.4841248,48.7493524,"Oberallmend"
7.501939,48.7523351,"Obergottesheimerweg"
7.4951365,48.7445629,"Riffelwinkel"
7.4837918,48.7527572,"Waldreben"
7.4945679,48.7540997,"Wolfsklamm"
7.4909957,48.7663738,"Bannweiler"
7.4923169,48.7687951,"Buernel"
7.4945249,48.7595817,"Ebenheit"
7.4932186,48.7638801,"Erlenmatt"
7.4905505,48.7627532,"Haegen"
7.4858618,48.7625635,"Haegenfeld"
7.4841511,48.7567827,"Heid"
7.4861219,48.7596416,"Hengstgeriet"
7.4941834,48.7657508,"Lienbach"
7.4962298,48.7610808,"Maibrunnen"
7.4992789,48.7587485,"Marzbuehl"
7.4949225,48.7560548,"Rittern"
7.492624,48.7607851,"Siebenlies"
7.4896707,48.7582112,"Sitten"
7.4820792,48.7586602,"Steinen"
7.4805219,48.7375479,"Vintzberg"
8.0515178,48.775239,"Mederhof"
7.5218686,47.5363817,"Neumatten"
7.5199271,47.5413732,"Mooshag"
7.5310038,47.5415481,"Hinter der Strengi"
7.5398212,47.5341616,"Oberlangholz"
7.5114444,47.5359591,"Rüti"
7.512705,47.5350284,"Unterer Geiser"
7.4741711,48.7405014,"Steinlein"
7.5362868,47.5320139,"Breiti Hurst"
7.5314269,47.5315962,"Chuestelli"
7.5344489,47.5342809,"Ziegelhof"
7.5287521,47.5329881,"Eberling"
7.5249025,47.5346739,"Kirschner"
7.528207,47.5383607,"Charthus"
7.5329721,47.5369631,"Kleinhag"
7.5357113,47.5397549,"Vögtenhägli"
7.5392634,47.5367842,"Struettallme"
7.5234998,47.5405837,"Im Löli"
7.5162155,47.5367303,"Geiser"
7.5112844,47.5391564,"Frischmannshag"
7.5367369,47.5440253,"Mühlerain"
7.5436786,47.5443203,"Ziegelei"
7.2041942,48.0991908,"Les Sorbiers"
7.2976115,48.3593594,"Vorderes Eichwaeldel"
7.4570491,48.7522007,"Beckengarten"
7.451044,48.7529956,"Eigen"
7.4532502,48.7565561,"Erlen"
7.4589508,48.7584405,"Frontal"
7.4570857,48.749287,"Grossau"
7.4550802,48.7519782,"Grosseigen Kleineigen"
7.4525719,48.7525355,"Grosseigen"
7.4592975,48.755832,"Hohwinkel"
7.4591678,48.7515812,"Kleinau"
7.45561,48.7533586,"Kleineigen"
7.4589822,48.7529724,"Krummenacker"
7.454649,48.7499426,"Rath"
7.4556262,48.7580496,"Schweinelaeger"
7.4680071,48.7480482,"Steinmatt"
7.4535448,48.7549198,"Stockmatt"
7.4572039,48.7552664,"Untergewehr"
7.4553185,48.759637,"Werzmatt"
