"lead_ppb","StreetAddress","City","State","ZIP","Latitude","Longitude","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips"
2,"2910 GAMMA LN","FLINT","MI",48506,43.060085848005,-83.653328451084,"TwoThousandTen",29000,2162,NA,29000,0,22420,3024,3,19,49,26
2,"2408 BRANCH RD","FLINT","MI",48506,43.0374104004138,-83.6502915579981,"TwoThousandTen",29000,2162,NA,29000,0,22420,1019,1,27,49,26
2,"2013 CALUMET ST","FLINT","MI",48503,43.0162917669674,-83.6637697939915,"TwoThousandTen",29000,2162,NA,29000,0,22420,3004,3,30,49,26
2,"2332 COVERT RD","FLINT","MI",48509,43.0420536580124,-83.6256096697013,"TwoThousandTen",12060,2162,NA,12060,0,22420,2000,2,115.05,49,26
2,"1328 W HOME AVE","FLINT","MI",48505,43.0677838523756,-83.7216336862174,"TwoThousandTen",29000,2162,NA,29000,0,22420,2010,2,1,49,26
2,"1549 E ATHERTON RD LOT 41","FLINT","MI",48507,42.9893147554671,-83.649671637362,"TwoThousandTen",29000,2162,NA,29000,0,22420,2005,2,34,49,26
2,"946 E RUTH AVE","FLINT","MI",48505,43.0701957117233,-83.6884594576438,"TwoThousandTen",29000,2162,NA,29000,0,22420,1022,1,17,49,26
2,"4148 COGGINS AVE","FLINT","MI",48506,43.0517915378722,-83.6515098138227,"TwoThousandTen",29000,2162,NA,29000,0,22420,3034,3,19,49,26
2,"1978 CROCKER AVE","FLINT","MI",48503,43.0060407006427,-83.6700798543727,"TwoThousandTen",29000,2162,NA,29000,0,22420,1015,1,32,49,26
2,"918 MCKINLEY AVE","FLINT","MI",48507,42.985769182911,-83.6600465734742,"TwoThousandTen",29000,2162,NA,29000,0,22420,3001,3,35,49,26
2,"837 MAJOR ST","FLINT","MI",48507,42.9828711550009,-83.6887999397952,"TwoThousandTen",29000,2162,NA,29000,0,22420,4018,4,40,49,26
2,"1217 AVENUE B","FLINT","MI",48503,43.0270563398706,-83.6985687938184,"TwoThousandTen",29000,2162,NA,29000,0,22420,3009,3,14,49,26
3,"701 W HAMILTON AVE","FLINT","MI",48504,43.0359659417653,-83.7131664264446,"TwoThousandTen",29000,2162,NA,29000,0,22420,5011,5,9,49,26
3,"3702 CRAIG DR","FLINT","MI",48506,43.044586408684,-83.6393822533778,"TwoThousandTen",29000,2162,NA,29000,0,22420,3008,3,24,49,26
3,"2610 M L KING AVE","FLINT","MI",48505,43.062702,-83.692479,"TwoThousandTen",29000,2162,NA,29000,0,22420,2030,2,17,49,26
3,"2017 GOODRICH AVE","FLINT","MI",48503,43.0020307121445,-83.6819126246227,"TwoThousandTen",29000,2162,NA,29000,0,22420,2003,2,38,49,26
3,"3602 SHERRY DR","FLINT","MI",48506,43.0473491675486,-83.6389547617726,"TwoThousandTen",29000,2162,NA,29000,0,22420,3002,3,24,49,26
3,"622 E RIDGEWAY AVE","FLINT","MI",48505,43.0617227624362,-83.695825983614,"TwoThousandTen",29000,2162,NA,29000,0,22420,3023,3,4,49,26
3,"2610 M L KING AVE","FLINT","MI",48505,43.062702,-83.692479,"TwoThousandTen",29000,2162,NA,29000,0,22420,2030,2,17,49,26
3,"1045 WOODSIDE DR","FLINT","MI",48503,43.0164940165327,-83.6707547970635,"TwoThousandTen",29000,2162,NA,29000,0,22420,3018,3,30,49,26
3,"3615 SUNSET DR","FLINT","MI",48503,43.0135904922263,-83.7280027372332,"TwoThousandTen",29000,2162,NA,29000,0,22420,4006,4,16,49,26
3,"1414 BRADLEY AVE","FLINT","MI",48503,43.0004726731386,-83.7220163350165,"TwoThousandTen",29000,2162,NA,29000,0,22420,4029,4,36,49,26
3,"2113 MAPLEWOOD AVE","FLINT","MI",48506,43.0351282621113,-83.6643136623679,"TwoThousandTen",29000,2162,NA,29000,0,22420,1006,1,23,49,26
3,"910 FRANK ST","FLINT","MI",48504,43.0149594892533,-83.7210096244025,"TwoThousandTen",29000,2162,NA,29000,0,22420,3006,3,16,49,26
3,"3213 MASON ST","FLINT","MI",48505,43.0448487160509,-83.7080255182806,"TwoThousandTen",29000,2162,NA,29000,0,22420,1004,1,10,49,26
3,"1642 DELAWARE AVE","FLINT","MI",48506,43.0396751781651,-83.6694436476669,"TwoThousandTen",29000,2162,NA,29000,0,22420,3009,3,22,49,26
3,"2116 CARTIER ST","FLINT","MI",48504,43.0152922913375,-83.7198094729041,"TwoThousandTen",29000,2162,NA,29000,0,22420,3007,3,16,49,26
3,"6107 SALLY CT","FLINT","MI",48505,43.0678872160693,-83.7194890523777,"TwoThousandTen",29000,2162,NA,29000,0,22420,2010,2,1,49,26
3,"3011 N CENTER RD","FLINT","MI",48506,43.0424728513804,-83.6357040518793,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,27,49,26
3,"1702 FLUSHING RD","FLINT","MI",48504,43.0193721047562,-83.7122398555136,"TwoThousandTen",29000,2162,NA,29000,0,22420,1019,1,15,49,26
3,"837 VERMILYA AVE","FLINT","MI",48507,42.9915122330465,-83.689667431564,"TwoThousandTen",29000,2162,NA,29000,0,22420,2016,2,40,49,26
3,"653 E PHILADELPHIA BLVD","FLINT","MI",48505,43.0587944148255,-83.6946026126199,"TwoThousandTen",29000,2162,NA,29000,0,22420,4002,4,6,49,26
3,"1537 LEITH ST","FLINT","MI",48506,43.0430781150163,-83.6720819416114,"TwoThousandTen",29000,2162,NA,29000,0,22420,1016,1,22,49,26
3,"936 S GRAND TRAVERSE ST","FLINT","MI",48502,43.0102538410846,-83.6913209929447,"TwoThousandTen",29000,2162,NA,29000,0,22420,3016,3,28,49,26
3,"1115 MILBOURNE AVE","FLINT","MI",48504,43.0230317491347,-83.7235918108955,"TwoThousandTen",29000,2162,NA,29000,0,22420,3009,3,13,49,26
3,"1714 E COURT ST","FLINT","MI",48503,43.0181850773656,-83.6673115911044,"TwoThousandTen",29000,2162,NA,29000,0,22420,3015,3,30,49,26
3,"3201 SALISHAN CIR","FLINT","MI",48506,43.043907020922,-83.6415211606298,"TwoThousandTen",29000,2162,NA,29000,0,22420,3007,3,24,49,26
3,"3629 FENWICK CIR","FLINT","MI",48503,43.0167121225981,-83.6370649851038,"TwoThousandTen",29000,2162,NA,29000,0,22420,2018,2,31,49,26
3,"2424 BETA LN","FLINT","MI",48506,43.0592774121792,-83.659035408761,"TwoThousandTen",29000,2162,NA,29000,0,22420,2001,2,19,49,26
3,"3224 CIRCLE DR","FLINT","MI",48507,42.9930794431847,-83.6615175222292,"TwoThousandTen",29000,2162,NA,29000,0,22420,1011,1,33,49,26
3,"1321 WOODLAWN PARK DR","FLINT","MI",48503,43.0144714582653,-83.671268904283,"TwoThousandTen",29000,2162,NA,29000,0,22420,3023,3,30,49,26
3,"2117 BLADES AVE","FLINT","MI",48503,43.003177888551,-83.6658496946193,"TwoThousandTen",29000,2162,NA,29000,0,22420,4002,4,32,49,26
3,"3112 BRIARWOOD DR","FLINT","MI",48507,42.9923201090274,-83.704395619671,"TwoThousandTen",29000,2162,NA,29000,0,22420,2019,2,135,49,26
3,"3738 WHITTIER AVE","FLINT","MI",48506,43.0369958263719,-83.639492432916,"TwoThousandTen",29000,2162,NA,29000,0,22420,3000,3,27,49,26
3,"1412 BROOKWOOD AVE","FLINT","MI",48503,43.0125791758853,-83.6704079578305,"TwoThousandTen",29000,2162,NA,29000,0,22420,3029,3,30,49,26
3,"1023 VICTORIA AVE","FLINT","MI",48507,42.9930470983972,-83.6934149072137,"TwoThousandTen",29000,2162,NA,29000,0,22420,2026,2,135,49,26
3,"2402 MISSOURI AVE","FLINT","MI",48506,43.0287318093221,-83.6594974158822,"TwoThousandTen",29000,2162,NA,29000,0,22420,5023,5,26,49,26
3,"112 CRAIGHTON CT","FLINT","MI",48503,42.9916652211593,-83.6765325314345,"TwoThousandTen",29000,2162,NA,29000,0,22420,1024,1,33,49,26
3,"1410 W MCCLELLAN ST","FLINT","MI",48504,43.0438064091466,-83.7217586488468,"TwoThousandTen",29000,2162,NA,29000,0,22420,3005,3,9,49,26
3,"406 E MCCLELLAN ST","FLINT","MI",48505,43.0438288960684,-83.6990110261175,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,11,49,26
3,"2009 HOWARD AVE","FLINT","MI",48503,43.0055480336505,-83.6688628853012,"TwoThousandTen",29000,2162,NA,29000,0,22420,2011,2,32,49,26
3,"1520 LINWOOD AVE","FLINT","MI",48503,43.0134820130209,-83.6692982103429,"TwoThousandTen",29000,2162,NA,29000,0,22420,3030,3,30,49,26
3,"2433 HUMBOLDT AVE","FLINT","MI",48504,43.0388768544289,-83.7226619672748,"TwoThousandTen",29000,2162,NA,29000,0,22420,4003,4,9,49,26
3,"1740 PENNSYLVANIA AVE","FLINT","MI",48506,43.0293222937395,-83.6669451877936,"TwoThousandTen",29000,2162,NA,29000,0,22420,3010,3,26,49,26
3,"2002 CROOKED LN","FLINT","MI",48503,42.9938271915071,-83.7266372163571,"TwoThousandTen",29000,2162,NA,29000,0,22420,6017,6,36,49,26
3,"1401 MULBERRY LN","FLINT","MI",48507,42.9867208520753,-83.6980306177829,"TwoThousandTen",29000,2162,NA,29000,0,22420,4007,4,135,49,26
3,"1402 BLACKBERRY LN","FLINT","MI",48507,42.9852499315933,-83.6981534150284,"TwoThousandTen",29000,2162,NA,29000,0,22420,4008,4,135,49,26
3,"1659 N GRAND TRAVERSE ST","FLINT","MI",48503,43.0301028348477,-83.7087846883892,"TwoThousandTen",29000,2162,NA,29000,0,22420,1000,1,14,49,26
3,"2026 COPEMAN BLVD","FLINT","MI",48504,43.0345731165633,-83.7278482153,"TwoThousandTen",29000,2162,NA,29000,0,22420,2021,2,12,49,26
3,"2057 N AVERILL AVE","FLINT","MI",48506,43.0345918385354,-83.6454442761787,"TwoThousandTen",29000,2162,NA,29000,0,22420,3009,3,27,49,26
3,"2025 HILLS ST","FLINT","MI",48503,43.0169807955593,-83.6634423733888,"TwoThousandTen",29000,2162,NA,29000,0,22420,3005,3,30,49,26
3,"740 E STEWART AVE","FLINT","MI",48505,43.0539770353034,-83.692628195253,"TwoThousandTen",29000,2162,NA,29000,0,22420,1042,1,20,49,26
3,"3913 TUXEDO AVE","FLINT","MI",48507,42.9875027175527,-83.6957419994637,"TwoThousandTen",29000,2162,NA,29000,0,22420,3004,3,135,49,26
3,"645 W ATHERTON RD","FLINT","MI",48507,42.9887409139174,-83.684332720149,"TwoThousandTen",29000,2162,NA,29000,0,22420,3001,3,40,49,26
3,"2008 NEBRASKA AVE","FLINT","MI",48506,43.0271582257036,-83.6636129344316,"TwoThousandTen",29000,2162,NA,29000,0,22420,4013,4,26,49,26
3,"1613 LIBERTY ST","FLINT","MI",48503,43.0088201520642,-83.6766666950395,"TwoThousandTen",29000,2162,NA,29000,0,22420,1006,1,32,49,26
3,"1928 BECKER ST APT B","FLINT","MI",48503,43.0052072448856,-83.7113757002063,"TwoThousandTen",29000,2162,NA,29000,0,22420,1000,1,37,49,26
3,"1734 COLORADO AVE","FLINT","MI",48506,43.044520362098,-83.6677045019359,"TwoThousandTen",29000,2162,NA,29000,0,22420,1013,1,22,49,26
3,"2209 JOLIET ST","FLINT","MI",48504,43.0164632914032,-83.7186057753252,"TwoThousandTen",29000,2162,NA,29000,0,22420,3003,3,16,49,26
3,"2405 E COURT ST","FLINT","MI",48503,43.0184985286494,-83.6589409018126,"TwoThousandTen",29000,2162,NA,29000,0,22420,2024,2,30,49,26
3,"1516 ILLINOIS AVE","FLINT","MI",48506,43.0314453399789,-83.6720942077342,"TwoThousandTen",29000,2162,NA,29000,0,22420,2010,2,26,49,26
3,"615 CRAWFORD ST","FLINT","MI",48507,42.98655062149,-83.6834912285035,"TwoThousandTen",29000,2162,NA,29000,0,22420,3016,3,40,49,26
3,"2428 TORRANCE AVE","FLINT","MI",48506,43.0373181875649,-83.6564550559354,"TwoThousandTen",29000,2162,NA,29000,0,22420,3000,3,23,49,26
3,"1725 MARYLAND AVE","FLINT","MI",48506,43.0406732050036,-83.6677382451822,"TwoThousandTen",29000,2162,NA,29000,0,22420,3004,3,22,49,26
3,"1901 COLCHESTER RD","FLINT","MI",48503,42.9949934659616,-83.724090602642,"TwoThousandTen",29000,2162,NA,29000,0,22420,6019,6,36,49,26
3,"936 BRADLEY AVE","FLINT","MI",48503,43.0058223013993,-83.7243649713304,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,36,49,26
3,"1014 CARSON CT","FLINT","MI",48503,43.0255513577833,-83.6888297323003,"TwoThousandTen",29000,2162,NA,29000,0,22420,1029,1,136,49,26
3,"115 W TAYLOR ST","FLINT","MI",48505,43.040764412285,-83.7047562663689,"TwoThousandTen",29000,2162,NA,29000,0,22420,2009,2,10,49,26
3,"3821 RISEDORPH AVE","FLINT","MI",48506,43.0386576108491,-83.6377231768378,"TwoThousandTen",29000,2162,NA,29000,0,22420,2010,2,27,49,26
3,"3818 CLAIRMONT ST","FLINT","MI",48532,42.9974510485027,-83.7356402227535,"TwoThousandTen",29000,2162,NA,29000,0,22420,3015,3,36,49,26
3,"921 ADDISON ST # 1","FLINT","MI",48505,43.0492704903729,-83.6885610579618,"TwoThousandTen",29000,2162,NA,29000,0,22420,2009,2,20,49,26
3,"725 CADILLAC ST","FLINT","MI",48504,43.0151987263332,-83.7124062567179,"TwoThousandTen",29000,2162,NA,29000,0,22420,3009,3,15,49,26
3,"953 VOSBURG ST","FLINT","MI",48503,43.0057093669146,-83.7146652348188,"TwoThousandTen",29000,2162,NA,29000,0,22420,2016,2,37,49,26
3,"1623 BROAD CT","FLINT","MI",48503,43.0098956052547,-83.6749141466034,"TwoThousandTen",29000,2162,NA,29000,0,22420,1007,1,32,49,26
3,"6505 OXLEY DR","FLINT","MI",48504,43.0701487892856,-83.7290924256494,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,1,49,26
3,"2446 CORUNNA RD","FLINT","MI",48503,43.0039935448169,-83.718898774649,"TwoThousandTen",29000,2162,NA,29000,0,22420,2028,2,37,49,26
3,"4218 CUSTER AVE","FLINT","MI",48507,42.9855175956833,-83.6669717522483,"TwoThousandTen",29000,2162,NA,29000,0,22420,2005,2,35,49,26
3,"210 WELCH BLVD","FLINT","MI",48503,43.0309177064769,-83.7057936873966,"TwoThousandTen",29000,2162,NA,29000,0,22420,4018,4,10,49,26
3,"1061 E VERNON DR","FLINT","MI",48503,43.0166217179889,-83.6601782234939,"TwoThousandTen",29000,2162,NA,29000,0,22420,3011,3,30,49,26
3,"1414 PETTIBONE AVE","FLINT","MI",48507,42.9898791201429,-83.698902178369,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,135,49,26
3,"2835 BERKLEY ST","FLINT","MI",48504,43.02632162981,-83.7289767333091,"TwoThousandTen",29000,2162,NA,29000,0,22420,2009,2,13,49,26
3,"405 JOSEPHINE ST","FLINT","MI",48503,43.0338286123085,-83.7092067978194,"TwoThousandTen",29000,2162,NA,29000,0,22420,4010,4,10,49,26
3,"750 S CENTER RD","FLINT","MI",48506,43.051354,-83.637617,"TwoThousandTen",NA,870,NA,31800,0,22420,3000,3,120.06,49,26
3,"2602 CIRCLE DR","FLINT","MI",48507,42.9982245252633,-83.6679666880543,"TwoThousandTen",29000,2162,NA,29000,0,22420,1011,1,33,49,26
3,"3615 EASTHAMPTON DR","FLINT","MI",48503,43.0162677977625,-83.637275296641,"TwoThousandTen",29000,2162,NA,29000,0,22420,2017,2,31,49,26
3,"640 PARTRIDGE ST","FLINT","MI",48503,43.0012247359127,-83.6853701553575,"TwoThousandTen",29000,2162,NA,29000,0,22420,1045,1,38,49,26
3,"3818 RISEDORPH AVE","FLINT","MI",48506,43.0384772484473,-83.6377449839662,"TwoThousandTen",29000,2162,NA,29000,0,22420,2011,2,27,49,26
3,"220 W TAYLOR ST","FLINT","MI",48505,43.0409108490215,-83.7065068592592,"TwoThousandTen",29000,2162,NA,29000,0,22420,2008,2,10,49,26
3,"249 E GRACELAWN AVE","FLINT","MI",48505,43.0658602775105,-83.7025469071501,"TwoThousandTen",29000,2162,NA,29000,0,22420,3003,3,4,49,26
3,"1702 WALNUT CRK","FLINT","MI",48507,42.970942,-83.703232,"TwoThousandTen",NA,870,NA,29020,0,22420,4001,4,110.1,49,26
3,"3817 HOLLY AVE","FLINT","MI",48506,43.0354443623031,-83.6372362092547,"TwoThousandTen",29000,2162,NA,29000,0,22420,3000,3,27,49,26
3,"118 E VAN WAGONER AVE","FLINT","MI",48505,43.0495060718904,-83.7042092282182,"TwoThousandTen",29000,2162,NA,29000,0,22420,1006,1,8,49,26
3,"558 HARRIET ST","FLINT","MI",48505,43.0326252011371,-83.6959557925592,"TwoThousandTen",29000,2162,NA,29000,0,22420,4017,4,11,49,26
3,"1122 INGLESIDE AVE","FLINT","MI",48507,42.9838853409377,-83.6948737472527,"TwoThousandTen",29000,2162,NA,29000,0,22420,3012,3,135,49,26
3,"719 PROSPECT ST","FLINT","MI",48503,43.0183476868231,-83.7048208527832,"TwoThousandTen",29000,2162,NA,29000,0,22420,2025,2,15,49,26
3,"2115 MOUNTAIN AVE","FLINT","MI",48503,43.019195712821,-83.6616741808181,"TwoThousandTen",29000,2162,NA,29000,0,22420,1016,1,30,49,26
3,"1422 VERMILYA AVE","FLINT","MI",48507,42.9912982939015,-83.698911623659,"TwoThousandTen",29000,2162,NA,29000,0,22420,2018,2,135,49,26
3,"2564 BAGLEY ST","FLINT","MI",48504,43.0216530589487,-83.7250646533997,"TwoThousandTen",29000,2162,NA,29000,0,22420,1000,1,16,49,26
3,"3905 W KEARSLEY ST","FLINT","MI",48532,43.008335089124,-83.7368484247938,"TwoThousandTen",29000,2162,NA,29000,0,22420,4011,4,16,49,26
3,"3149 LEITH ST","FLINT","MI",48506,43.0428627597416,-83.6493107130523,"TwoThousandTen",29000,2162,NA,29000,0,22420,2010,2,24,49,26
3,"2737 THOMAS ST","FLINT","MI",48504,43.0208141976852,-83.7295230590402,"TwoThousandTen",29000,2162,NA,29000,0,22420,1005,1,16,49,26
3,"2411 NORBERT ST","FLINT","MI",48504,43.0173047999635,-83.7237819007719,"TwoThousandTen",29000,2162,NA,29000,0,22420,1015,1,16,49,26
3,"421 WELCH BLVD","FLINT","MI",48503,43.0308039462231,-83.7077386656281,"TwoThousandTen",29000,2162,NA,29000,0,22420,2003,2,14,49,26
3,"1813 DAKOTA AVE","FLINT","MI",48506,43.0414345238444,-83.6664793801392,"TwoThousandTen",29000,2162,NA,29000,0,22420,3003,3,22,49,26
3,"2001 BEGOLE ST","FLINT","MI",48504,43.0286887610338,-83.7140136500355,"TwoThousandTen",29000,2162,NA,29000,0,22420,1004,1,12,49,26
3,"4310 MAINES ST","FLINT","MI",48505,43.0546783044118,-83.6862773434157,"TwoThousandTen",29000,2162,NA,29000,0,22420,1035,1,20,49,26
3,"1016 LELAND ST","FLINT","MI",48507,42.9869346874359,-83.6932212255626,"TwoThousandTen",29000,2162,NA,29000,0,22420,3004,3,135,49,26
3,"3713 COMANCHE AVE","FLINT","MI",48507,42.989866239205,-83.6588631199429,"TwoThousandTen",29000,2162,NA,29000,0,22420,2003,2,33,49,26
3,"2201 W CARPENTER RD APT 119A","FLINT","MI",48505,43.075013026215,-83.730412552977,"TwoThousandTen",29000,2162,NA,29000,0,22420,1000,1,1,49,26
3,"3317 M L KING AVE","FLINT","MI",48505,43.062702,-83.692479,"TwoThousandTen",29000,2162,NA,29000,0,22420,2030,2,17,49,26
3,"923 BLANCHARD AVE","FLINT","MI",48503,43.0180321835777,-83.6673746652341,"TwoThousandTen",29000,2162,NA,29000,0,22420,3015,3,30,49,26
3,"1505 DELAWARE AVE","FLINT","MI",48506,43.0397901314211,-83.6726635608798,"TwoThousandTen",29000,2162,NA,29000,0,22420,2008,2,22,49,26
3,"2521 CORUNNA RD","FLINT","MI",48503,43.0035796824199,-83.7197857937417,"TwoThousandTen",29000,2162,NA,29000,0,22420,4001,4,37,49,26
3,"117 W STEWART AVE","FLINT","MI",48505,43.054041128862,-83.70493449652,"TwoThousandTen",29000,2162,NA,29000,0,22420,1012,1,8,49,26
3,"2425 KELLAR AVE","FLINT","MI",48504,43.0376385307039,-83.729154041299,"TwoThousandTen",29000,2162,NA,29000,0,22420,4007,4,9,49,26
3,"3213 CONCORD ST","FLINT","MI",48504,43.0332029644197,-83.7332753984746,"TwoThousandTen",29000,2162,NA,29000,0,22420,2023,2,12,49,26
3,"4002 BRANCH RD","FLINT","MI",48506,43.0501299107684,-83.6504435517309,"TwoThousandTen",29000,2162,NA,29000,0,22420,2002,2,24,49,26
3,"242 E FOSS AVE","FLINT","MI",48505,43.0715192863221,-83.7027686175044,"TwoThousandTen",29000,2162,NA,29000,0,22420,4003,4,2,49,26
3,"2743 STEVENSON ST","FLINT","MI",48504,43.0262339935354,-83.7261151331748,"TwoThousandTen",29000,2162,NA,29000,0,22420,2007,2,13,49,26
3,"2108 HILLS ST","FLINT","MI",48503,43.0168244844407,-83.6622897451297,"TwoThousandTen",29000,2162,NA,29000,0,22420,3004,3,30,49,26
3,"214 GREEN ST","FLINT","MI",48503,43.0368936290967,-83.7063299733694,"TwoThousandTen",29000,2162,NA,29000,0,22420,3006,3,10,49,26
3,"2752 NORBERT ST","FLINT","MI",48504,43.02087626713,-83.7281303426112,"TwoThousandTen",29000,2162,NA,29000,0,22420,1007,1,16,49,26
3,"3701 DAKOTA AVE","FLINT","MI",48506,43.0416687357435,-83.6405677487916,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,27,49,26
3,"1116 LYON ST","FLINT","MI",48503,43.0249028043514,-83.7010963037498,"TwoThousandTen",29000,2162,NA,29000,0,22420,3025,3,14,49,26
3,"1718 MARYLAND AVE","FLINT","MI",48506,43.0404943678608,-83.6678279859737,"TwoThousandTen",29000,2162,NA,29000,0,22420,3007,3,22,49,26
3,"1806 E WEBSTER RD LOT 230","FLINT","MI",48505,43.0686348408028,-83.6679705411821,"TwoThousandTen",29000,2162,NA,29000,0,22420,2001,2,18,49,26
3,"3413 BREWSTER ST","FLINT","MI",48506,43.0306030455035,-83.6439426105584,"TwoThousandTen",29000,2162,NA,29000,0,22420,4019,4,27,49,26
3,"2021 ADAMS AVE","FLINT","MI",48505,43.0343007558137,-83.7033607710668,"TwoThousandTen",29000,2162,NA,29000,0,22420,4006,4,11,49,26
3,"1909 WINDSOR LN","FLINT","MI",48507,42.9859457044125,-83.7103684897329,"TwoThousandTen",29000,2162,NA,29000,0,22420,5002,5,135,49,26
3,"2021 CRESTBROOK LN","FLINT","MI",48507,42.9857743011208,-83.7042719879899,"TwoThousandTen",29000,2162,NA,29000,0,22420,4004,4,135,49,26
3,"1613 BERRYWOOD LN","FLINT","MI",48507,42.9864169447574,-83.7010749350671,"TwoThousandTen",29000,2162,NA,29000,0,22420,4006,4,135,49,26
3,"524 BUCKINGHAM AVE","FLINT","MI",48507,42.9880891330191,-83.6649333679146,"TwoThousandTen",29000,2162,NA,29000,0,22420,2007,2,35,49,26
3,"3905 HOGARTH AVE","FLINT","MI",48532,42.9956253056173,-83.7367332093147,"TwoThousandTen",29000,2162,NA,29000,0,22420,3020,3,36,49,26
3,"318 W 2ND ST APT 108","FLINT","MI",48502,43.0137801070816,-83.6927113113565,"TwoThousandTen",29000,2162,NA,29000,0,22420,3000,3,28,49,26
3,"3335 MENOMINEE ST","FLINT","MI",48529,42.9802069842687,-83.654250093995,"TwoThousandTen",12060,2162,NA,12060,0,22420,1000,1,113.02,49,26
3,"4301 CHEYENNE AVE","FLINT","MI",48507,42.9819382299855,-83.6554149108841,"TwoThousandTen",29000,2162,NA,29000,0,22420,3000,3,35,49,26
3,"4217 MENTON ST","FLINT","MI",48507,42.9857510301196,-83.6654823921352,"TwoThousandTen",29000,2162,NA,29000,0,22420,2016,2,35,49,26
3,"635 ALVORD AVE","FLINT","MI",48507,42.9858149691956,-83.6839538880884,"TwoThousandTen",29000,2162,NA,29000,0,22420,4006,4,40,49,26
3,"3906 RED ARROW RD","FLINT","MI",48507,42.98799073293,-83.672009477392,"TwoThousandTen",29000,2162,NA,29000,0,22420,2003,2,35,49,26
3,"430 W 10TH AVE","FLINT","MI",48503,43.0257743563831,-83.7044670612095,"TwoThousandTen",29000,2162,NA,29000,0,22420,2011,2,14,49,26
3,"341 BROWNING AVE","FLINT","MI",48507,42.9834427980275,-83.6704395567144,"TwoThousandTen",29000,2162,NA,29000,0,22420,1002,1,35,49,26
3,"613 BURROUGHS AVE","FLINT","MI",48507,42.9875111457735,-83.6629808968984,"TwoThousandTen",29000,2162,NA,29000,0,22420,2007,2,35,49,26
3,"3528 KENT ST","FLINT","MI",48503,43.0075213844368,-83.6427276357248,"TwoThousandTen",29000,2162,NA,29000,0,22420,1006,1,31,49,26
3,"619 LELAND ST","FLINT","MI",48507,42.9872837978393,-83.6836043296247,"TwoThousandTen",29000,2162,NA,29000,0,22420,3009,3,40,49,26
3,"721 E MARENGO AVE","FLINT","MI",48505,43.0598131498856,-83.6931818030641,"TwoThousandTen",29000,2162,NA,29000,0,22420,1006,1,20,49,26
3,"3521 MACKIN RD","FLINT","MI",48504,43.0320573114622,-83.7374370591204,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,13,49,26
3,"1102 LIPPINCOTT BLVD","FLINT","MI",48503,43.0034655920127,-83.6678746245986,"TwoThousandTen",29000,2162,NA,29000,0,22420,4013,4,32,49,26
3,"2302 MOUNTAIN AVE","FLINT","MI",48503,43.0190218725006,-83.6600134100714,"TwoThousandTen",29000,2162,NA,29000,0,22420,2024,2,30,49,26
3,"606 WOLCOTT ST APT 15","FLINT","MI",48504,43.0169345958242,-83.7047555720173,"TwoThousandTen",29000,2162,NA,29000,0,22420,2025,2,15,49,26
3,"2909 BROWNELL BLVD","FLINT","MI",48504,43.042920495977,-83.7276577372713,"TwoThousandTen",29000,2162,NA,29000,0,22420,1012,1,9,49,26
3,"1301 MAPLEWOOD AVE","FLINT","MI",48506,43.0287119176779,-83.6640630945964,"TwoThousandTen",29000,2162,NA,29000,0,22420,4008,4,26,49,26
3,"2836 MONTANA AVE","FLINT","MI",48506,43.0440886764876,-83.6548253793195,"TwoThousandTen",29000,2162,NA,29000,0,22420,1019,1,24,49,26
3,"306 W PIPER AVE","FLINT","MI",48505,43.0679582166189,-83.7081593887884,"TwoThousandTen",29000,2162,NA,29000,0,22420,1000,1,4,49,26
3,"3742 BENNETT AVE","FLINT","MI",48506,43.0363043883623,-83.6399063324996,"TwoThousandTen",29000,2162,NA,29000,0,22420,3005,3,27,49,26
3,"5909 GLENN AVE","FLINT","MI",48505,43.066430322906,-83.7173757890965,"TwoThousandTen",29000,2162,NA,29000,0,22420,3003,3,3,49,26
3,"333 FERNDALE PL","FLINT","MI",48503,43.0130978478729,-83.728147340352,"TwoThousandTen",29000,2162,NA,29000,0,22420,4005,4,16,49,26
3,"3801 TWILIGHT DR","FLINT","MI",48506,43.0486357593722,-83.648485859226,"TwoThousandTen",29000,2162,NA,29000,0,22420,2004,2,24,49,26
3,"3009 N SAGINAW ST","FLINT","MI",48505,43.0431909090809,-83.6939075580708,"TwoThousandTen",29000,2162,NA,29000,0,22420,1011,1,11,49,26
3,"2225 CLEMENT ST","FLINT","MI",48504,43.0274475368747,-83.7173709987074,"TwoThousandTen",29000,2162,NA,29000,0,22420,4011,4,12,49,26
3,"2021 E COURT ST","FLINT","MI",48503,43.0184500162531,-83.6628346993881,"TwoThousandTen",29000,2162,NA,29000,0,22420,1017,1,30,49,26
3,"806 DUPONT ST","FLINT","MI",48504,43.0159942511529,-83.7142258860663,"TwoThousandTen",29000,2162,NA,29000,0,22420,3009,3,15,49,26
